,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Tot_qual_cond,degrees_west,degrees_north,SalePrice,nhood_median_price,living_SF,liv_plus_grg_SF,total_indoor_SF,qXGrLivArea,qXliving_SF,qXliv_plus_grg_SF,qXtotal_indoor_SF,degNXqXindoorSF,nhoodXqXindoorSF,nhoodXsize,nhoodXqual
858,859,20,RL,80.0,10400,Pave,None,0,Lvl,AllPub,Inside,1,NWAmes,0,0,1Fam,1,7,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,189.0,0,0,CBlock,1,0,0,0,0,0,0,1090,1090,GasA,0,1,1,1370,0,0,1370,0,0,2,0,3,1,0,6,0,1,0,Attchd,1976.0,2,2,479,0,0,Y,0,0,0,0,0,0,-1,MnPrv,None,0,6,2009,WD,Family,-1,93.6668704,42.0561644,152000,182900.0,1370,1849,2939,1377,9590,12943,20573,865221.4702012,3762801700.0,537543100.0,1280300.0
859,860,60,RL,,11029,Pave,None,1,Lvl,AllPub,Corner,1,NWAmes,2,0,1Fam,4,6,7,1968,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,220.0,0,0,CBlock,0,0,1,3,619,0,0,435,1054,GasA,0,1,1,1512,1142,0,2654,1,0,2,1,4,1,1,9,0,1,1,Attchd,1968.0,1,2,619,0,0,Y,0,65,0,0,222,0,-1,None,None,0,8,2006,WD,Normal,1,93.6668704,42.0561644,250000,182900.0,3273,3892,4327,2660,19638,23352,25962,1091862.1401528,4748449800.0,791408300.0,1097400.0
860,861,50,RL,55.0,7642,Pave,None,0,Lvl,AllPub,Corner,1,Crawfor,0,0,1Fam,3,7,8,1918,1998,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,1,0,BrkTil,0,0,0,0,0,0,0,912,912,GasA,1,1,1,912,514,0,1426,0,0,1,1,3,1,1,7,0,1,1,Detchd,1925.0,1,1,216,0,0,Y,0,240,0,0,0,0,-1,GdPrv,None,0,6,2007,WD,Normal,3,93.6196433,42.0262182,189950,200624.0,1426,1642,2554,1433,9982,11494,17878,751344.7289796,3586755872.0,512393696.0,1404368.0
861,862,190,RL,75.0,11625,Pave,None,0,Lvl,AllPub,Inside,1,Sawyer,0,0,2fmCon,1,5,4,1965,1965,Hip,CompShg,Plywood,HdBoard,,0.0,0,0,PConc,0,0,1,3,841,0,0,198,1039,GasA,2,1,1,1039,0,0,1039,1,0,1,1,3,1,0,6,0,0,-2,Attchd,1965.0,1,2,504,0,0,Y,0,0,0,0,0,0,-1,None,None,0,4,2010,WD,Normal,-1,93.6196433,42.0262182,131500,135000.0,1880,2384,2582,1044,9400,11920,12910,542558.476962,1742850000.0,348570000.0,675000.0
862,863,20,RL,81.0,9672,Pave,None,0,Lvl,AllPub,Corner,1,SawyerW,0,0,1Fam,1,6,5,1984,1985,Hip,CompShg,HdBoard,Plywood,,0.0,0,0,PConc,1,0,0,5,338,0,0,702,1040,GasA,0,1,1,1097,0,0,1097,0,0,2,0,3,1,0,6,0,0,-2,Attchd,1986.0,1,2,480,0,0,Y,0,0,0,0,0,0,-1,GdPrv,None,0,5,2010,WD,Normal,-3,93.6196433,42.0262182,152000,179900.0,1435,1915,2617,1103,8610,11490,15702,659895.6781764,2824789800.0,470798300.0,1079400.0
863,864,20,RL,70.0,7931,Pave,None,0,Lvl,AllPub,Inside,1,NAmes,0,0,1Fam,1,5,5,1959,1959,Hip,CompShg,BrkFace,Plywood,,0.0,0,0,CBlock,0,0,0,3,1148,0,0,0,1148,GasA,0,1,1,1148,0,0,1148,1,0,1,0,3,1,0,6,0,0,-2,Attchd,1959.0,1,1,672,0,0,Y,0,0,0,0,0,0,-1,GdPrv,None,0,7,2009,WD,Normal,-3,,,132500,140000.0,2296,2968,2968,1153,11480,14840,14840,,2077600000.0,415520000.0,700000.0
864,865,20,FV,72.0,8640,Pave,None,0,Lvl,AllPub,Inside,1,Somerst,0,0,1Fam,1,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,,0.0,1,0,PConc,2,0,0,0,0,0,0,1372,1372,GasA,2,1,1,1372,0,0,1372,0,0,2,0,3,1,1,6,0,0,-2,Attchd,2008.0,3,2,529,0,0,Y,0,140,0,0,0,0,-1,None,None,0,5,2008,New,Partial,1,93.6435389,42.0489287,250580,225500.0,1372,1901,3273,1379,9604,13307,22911,963383.0054456999,5166430500.0,738061500.0,1578500.0
865,866,20,RL,,8750,Pave,None,1,Lvl,AllPub,Inside,1,NAmes,0,0,1Fam,1,5,6,1970,1970,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,0,0,CBlock,0,0,0,3,828,0,0,174,1002,GasA,0,1,1,1002,0,0,1002,1,0,1,0,3,1,0,5,0,0,-2,Detchd,1973.0,1,2,902,0,0,Y,0,0,0,0,0,0,-1,MnPrv,None,0,8,2009,WD,Normal,-3,,,148500,140000.0,1830,2732,2906,1007,9150,13660,14530,,2034200000.0,406840000.0,700000.0
866,867,20,RL,67.0,10656,Pave,None,1,HLS,AllPub,Inside,1,Timber,0,0,1Fam,1,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,274.0,1,0,PConc,1,0,2,0,0,0,0,1638,1638,GasA,2,1,1,1646,0,0,1646,0,0,2,0,3,1,1,6,0,1,1,Attchd,2007.0,2,3,870,0,0,Y,192,80,0,0,0,0,-1,None,None,0,11,2007,New,Partial,4,93.6511065,42.0014912,248900,228475.0,1646,2516,4154,1654,13168,20128,33232,1395793.5555584,7592681200.0,949085150.0,1827800.0
867,868,20,RL,85.0,6970,Pave,None,0,Lvl,AllPub,Corner,1,Sawyer,-2,0,1Fam,1,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,CBlock,0,0,0,4,932,0,0,108,1040,GasA,0,1,1,1120,0,0,1120,1,0,1,1,3,1,-1,5,0,0,-2,Attchd,1961.0,2,2,544,0,0,Y,168,0,0,0,0,0,-1,None,Shed,400,5,2007,WD,Normal,-4,93.6196433,42.0262182,129000,135000.0,2052,2596,2704,1124,8208,10384,10816,454555.57605120004,1460160000.0,365040000.0,540000.0
868,869,60,RL,,14762,Pave,None,2,Lvl,AllPub,Corner,1,Gilbert,-2,0,1Fam,4,5,6,1948,1950,Gable,CompShg,Plywood,Plywood,,0.0,0,0,Slab,-1,0,-1,0,0,0,0,0,0,GasA,1,1,1,1547,720,53,2320,0,0,2,0,2,1,0,7,0,1,0,Attchd,1979.0,1,2,672,0,0,P,120,144,0,0,0,0,-1,None,None,0,5,2006,WD,Normal,0,93.6482427,42.1073852,169000,181000.0,2320,2992,2992,2325,11600,14960,14960,629926.482592,2707760000.0,541552000.0,905000.0
869,870,60,RL,80.0,9938,Pave,None,0,Lvl,AllPub,Inside,1,SawyerW,0,0,1Fam,4,7,5,1993,1994,Gable,CompShg,MetalSd,MetalSd,BrkFace,246.0,1,0,PConc,1,0,0,5,750,0,0,300,1050,GasA,2,1,1,1062,887,0,1949,1,0,2,1,3,1,1,8,0,1,0,Attchd,1993.0,3,2,574,0,0,Y,156,90,0,0,0,0,-1,GdPrv,None,0,6,2010,WD,Normal,3,93.6196433,42.0262182,236000,179900.0,2699,3273,3573,1956,18893,22911,25011,1051117.7434002,4499478900.0,642782700.0,1259300.0
870,871,20,RL,60.0,6600,Pave,None,0,Lvl,AllPub,Inside,1,NAmes,1,0,1Fam,1,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,,0.0,0,0,CBlock,0,0,0,0,0,0,0,894,894,GasA,1,0,1,894,0,0,894,0,0,1,0,2,1,0,5,0,0,-2,Detchd,1962.0,1,1,308,0,0,Y,0,0,0,0,0,0,-1,None,None,0,8,2009,WD,Normal,-2,,,109500,140000.0,894,1202,2096,899,4470,6010,10480,,1467200000.0,293440000.0,700000.0
871,872,60,RL,70.0,8750,Pave,None,0,Lvl,AllPub,Inside,1,CollgCr,0,0,1Fam,4,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,116.0,0,0,PConc,1,0,0,5,505,0,0,299,804,GasA,2,1,1,804,878,0,1682,0,0,2,1,3,1,1,7,0,0,-2,Attchd,1998.0,2,2,523,0,0,Y,0,77,0,0,0,0,-1,None,None,0,6,2010,WD,Normal,0,93.6629245,42.0210558,200500,197200.0,2187,2710,3009,1688,13122,16260,18054,758648.1414132,3560248800.0,593374800.0,1183200.0
872,873,20,RL,74.0,8892,Pave,None,0,Lvl,AllPub,Corner,1,NAmes,0,0,1Fam,1,5,7,1953,1996,Gable,CompShg,WdShing,Wd Shng,,0.0,1,0,Stone,0,0,2,0,0,0,0,105,105,GasA,1,1,1,910,0,0,910,0,0,1,0,3,1,1,5,0,0,-2,Attchd,1953.0,1,2,414,0,0,Y,196,0,150,0,0,0,-1,GdWo,None,0,10,2008,WD,Normal,0,,,116000,140000.0,910,1324,1429,915,4550,6620,7145,,1000300000.0,200060000.0,700000.0
873,874,40,RL,60.0,12144,Pave,None,0,Lvl,AllPub,Inside,1,NAmes,0,0,1Fam,1,5,7,1949,1950,Gable,CompShg,HdBoard,HdBoard,,0.0,1,0,CBlock,0,0,0,2,375,0,0,457,832,GasA,1,1,1,1036,0,232,1268,0,0,1,0,3,1,0,6,0,1,1,Attchd,1949.0,1,1,288,0,0,Y,0,28,0,0,0,0,-1,None,Othr,0,9,2009,WD,Normal,2,,,133000,140000.0,1643,1931,2388,1273,8215,9655,11940,,1671600000.0,334320000.0,700000.0
874,875,50,RM,52.0,5720,Pave,None,0,Lvl,AllPub,Inside,1,OldTown,-2,0,1Fam,3,5,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,CBlock,0,0,0,0,0,0,0,676,676,GasA,2,1,1,676,455,0,1131,0,0,1,1,3,1,0,5,0,0,-2,Detchd,1941.0,1,1,200,0,0,Y,26,0,0,0,0,0,-1,None,None,0,8,2009,WD,Abnorml,-1,93.6158599,42.0315288,66500,119000.0,1131,1331,2007,1136,5655,6655,10035,421786.391508,1194165000.0,238833000.0,595000.0
875,876,60,FV,75.0,9000,Pave,None,0,Lvl,AllPub,Inside,1,Somerst,0,0,1Fam,4,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,,0.0,1,0,PConc,1,0,2,5,64,0,0,1120,1184,GasA,2,1,1,1184,1426,0,2610,0,0,2,1,4,1,2,11,0,1,1,BuiltIn,2007.0,3,2,550,0,0,Y,208,364,0,0,0,0,-1,None,None,0,8,2007,New,Partial,5,93.6435389,42.0489287,303477,225500.0,2674,3224,4344,2618,21392,25792,34752,1461284.3701823999,7836576000.0,979572000.0,1804000.0
876,877,20,RL,94.0,25286,Pave,None,0,HLS,AllPub,Inside,2,Mitchel,0,0,1Fam,1,4,5,1963,1963,Gable,CompShg,HdBoard,Plywood,,0.0,0,0,PConc,0,0,1,4,633,0,0,431,1064,GasA,1,1,1,1040,0,0,1040,1,0,1,0,3,1,0,5,0,0,-2,Attchd,1963.0,1,2,648,0,0,Y,0,0,0,0,0,0,-1,None,None,0,1,2007,WD,Normal,-2,93.6048323,41.9923905,132250,153500.0,1673,2321,2752,1044,6692,9284,11008,462252.234624,1689728000.0,422432000.0,614000.0
877,878,60,RL,74.0,8834,Pave,None,0,Lvl,AllPub,Inside,1,NridgHt,0,0,1Fam,4,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,216.0,1,0,PConc,2,0,0,5,1170,0,0,292,1462,GasA,2,1,1,1462,762,0,2224,1,0,2,1,4,1,2,10,0,1,1,Attchd,2004.0,3,3,738,0,0,Y,184,0,0,0,0,0,-1,None,None,0,6,2009,WD,Normal,5,93.6521432,42.0593971,350000,315000.0,3394,4132,4424,2233,30546,37188,39816,1674636.9549336,12542040000.0,1393560000.0,2835000.0
878,879,85,RL,88.0,11782,Pave,None,1,Lvl,AllPub,Inside,1,Sawyer,0,0,1Fam,3,5,7,1961,1995,Gable,CompShg,HdBoard,HdBoard,,0.0,0,0,CBlock,0,0,2,4,899,0,0,210,1109,GasA,0,1,1,1155,0,0,1155,1,0,1,0,3,1,1,6,-2,0,-2,Detchd,1987.0,1,2,576,0,0,Y,192,0,0,0,0,0,-1,MnPrv,Shed,400,6,2010,WD,Normal,-2,93.6196433,42.0262182,148000,135000.0,2054,2630,2840,1160,10270,13150,14200,596772.29844,1917000000.0,383400000.0,675000.0
879,880,20,RL,,7000,Pave,None,1,Lvl,AllPub,CulDSac,1,CollgCr,0,0,1Fam,1,5,8,1978,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,90.0,1,1,CBlock,0,0,0,4,646,0,0,218,864,GasA,2,1,1,864,0,0,864,1,0,1,0,3,1,0,6,0,0,-2,Attchd,1978.0,1,1,336,0,0,Y,0,0,0,0,0,0,-1,GdWo,None,0,7,2009,WD,Normal,1,93.6629245,42.0210558,136500,197200.0,1510,1846,2064,869,7550,9230,10320,433657.295856,2035104000.0,407020800.0,986000.0
880,881,20,RL,60.0,7024,Pave,None,0,Lvl,AllPub,Inside,1,Edwards,0,0,1Fam,1,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,PConc,2,1,0,4,980,0,0,110,1090,GasA,1,1,1,1090,0,0,1090,1,0,1,1,2,1,0,5,0,0,-2,Attchd,2005.0,3,2,450,0,0,Y,0,49,0,0,0,0,-1,None,None,0,6,2007,WD,Normal,-1,93.6700775,42.0256764,157000,121750.0,2070,2520,2630,1095,10350,12600,13150,552637.64466,1601012500.0,320202500.0,608750.0
881,882,50,RL,44.0,13758,Pave,None,1,Lvl,AllPub,CulDSac,1,Timber,0,0,1Fam,3,7,5,1990,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,117.0,1,1,CBlock,1,0,1,1,902,0,0,254,1156,GasA,2,1,1,1187,530,0,1717,0,0,2,1,3,1,1,7,0,1,0,Attchd,1990.0,2,2,400,0,0,Y,168,36,0,0,0,0,-1,None,None,0,4,2007,WD,Normal,4,93.6511065,42.0014912,187500,228475.0,2619,3019,3273,1724,18333,21133,22911,962296.1648832,5234590725.0,747798675.0,1599325.0
882,883,60,RL,,9636,Pave,None,1,Lvl,AllPub,Corner,1,Gilbert,0,0,1Fam,4,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,PConc,1,0,0,0,0,0,0,808,808,GasA,1,1,1,808,785,0,1593,0,0,2,1,3,1,0,7,0,1,0,BuiltIn,1993.0,2,2,389,0,0,Y,342,40,0,0,0,0,-1,MnPrv,None,0,12,2009,WD,Normal,0,93.6482427,42.1073852,178000,181000.0,1593,1982,2790,1599,9558,11892,16740,704877.628248,3029940000.0,504990000.0,1086000.0
883,884,75,RL,60.0,6204,Pave,None,0,Bnk,AllPub,Inside,1,SWISU,0,0,1Fam,6,4,5,1912,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,1,0,PConc,0,-1,0,0,0,0,0,795,795,GasA,0,0,1,954,795,481,2230,1,0,1,0,5,1,0,10,0,0,-2,Detchd,1997.0,1,1,440,0,1,Y,0,188,0,0,0,0,-1,None,None,0,3,2006,WD,Normal,-2,93.6554093,42.0126438,118500,139500.0,2230,2670,3465,2234,8920,10680,13860,582295.243068,1933470000.0,483367500.0,558000.0
884,885,20,RL,65.0,7150,Pave,None,0,Lvl,AllPub,Inside,1,NAmes,0,0,1Fam,1,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,60.0,0,0,CBlock,0,0,0,3,432,0,0,460,892,GasA,0,1,1,892,0,0,892,0,0,1,0,3,1,0,5,0,0,-2,Attchd,1967.0,2,1,288,0,0,Y,0,0,0,0,0,0,-1,GdWo,None,0,7,2009,WD,Normal,-3,,,100000,140000.0,1324,1612,2072,897,6620,8060,10360,,1450400000.0,290080000.0,700000.0
885,886,120,FV,50.0,5119,Pave,None,1,Lvl,AllPub,CulDSac,1,Somerst,0,0,TwnhsE,1,9,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,60.0,1,0,PConc,2,0,2,5,1238,0,0,460,1698,GasA,2,1,1,1709,0,0,1709,1,0,2,0,2,1,1,5,0,1,0,Attchd,1999.0,3,2,506,0,0,Y,97,65,0,0,0,0,-1,None,None,0,1,2008,CWD,Abnorml,3,93.6435389,42.0489287,328900,225500.0,2947,3453,3913,1718,26523,31077,35217,1480837.1220278998,7941433500.0,882381500.0,2029500.0
886,887,90,RL,70.0,8393,Pave,None,0,Lvl,AllPub,Corner,1,NAmes,0,0,Duplex,1,5,5,1959,2005,Gable,CompShg,MetalSd,MetalSd,BrkFace,122.0,0,0,CBlock,0,0,0,1,528,0,0,1098,1626,GasA,2,1,1,1712,0,0,1712,0,0,2,0,4,2,0,8,0,0,-2,Attchd,2005.0,3,2,588,0,0,Y,272,54,0,0,0,0,-1,None,None,0,6,2006,WD,Family,-1,,,145000,140000.0,2240,2828,3926,1717,11200,14140,19630,,2748200000.0,549640000.0,700000.0
887,888,50,RL,59.0,16466,Pave,None,1,Lvl,AllPub,Inside,1,Edwards,0,0,1Fam,3,5,7,1955,1955,Gable,CompShg,MetalSd,MetalSd,,0.0,0,1,PConc,0,0,0,0,0,0,0,816,816,GasA,0,1,1,872,521,0,1393,0,0,1,1,3,1,0,8,0,0,-2,Attchd,1955.0,1,1,300,0,0,Y,121,0,0,0,265,0,-1,None,None,0,4,2008,WD,Normal,-2,93.6700775,42.0256764,135500,121750.0,1393,1693,2509,1398,6965,8465,12545,527212.1104380001,1527353750.0,305470750.0,608750.0
888,889,20,RL,95.0,15865,Pave,None,1,Lvl,AllPub,Inside,2,NAmes,0,0,1Fam,1,8,6,1970,1970,Flat,Tar&Grv,Wd Sdng,Wd Sdng,,0.0,1,1,PConc,0,1,1,4,351,2,823,1043,2217,GasA,2,1,1,2217,0,0,2217,1,0,2,0,4,1,1,8,0,1,0,Attchd,1970.0,1,2,621,0,0,Y,81,207,0,0,224,0,-1,None,None,0,10,2007,WD,Normal,5,,,268000,140000.0,2568,3189,5055,2225,20544,25512,40440,,5661600000.0,707700000.0,1120000.0
889,890,20,RL,128.0,12160,Pave,None,0,Lvl,AllPub,Inside,1,NAmes,-2,0,1Fam,1,6,4,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,90.0,0,0,CBlock,0,0,0,3,1024,0,0,481,1505,GasA,2,1,1,1505,0,0,1505,1,0,1,0,2,1,0,6,0,1,0,Attchd,1953.0,2,2,505,0,0,Y,0,0,0,162,0,0,-1,None,None,0,2,2009,WD,Normal,1,,,149500,140000.0,2529,3034,3515,1511,15174,18204,21090,,2952600000.0,492100000.0,840000.0
890,891,50,RL,60.0,8064,Pave,None,0,Lvl,AllPub,Corner,1,NAmes,-2,0,1Fam,3,5,7,1949,2006,Gable,CompShg,MetalSd,MetalSd,,0.0,0,1,CBlock,0,0,1,0,0,0,0,672,672,GasA,2,1,1,672,252,0,924,0,0,1,0,3,1,0,6,0,1,-2,Detchd,2003.0,1,2,576,0,0,Y,0,0,0,0,0,0,-1,MnPrv,Shed,2000,7,2007,WD,Normal,0,,,122900,140000.0,924,1500,2172,929,4620,7500,10860,,1520400000.0,304080000.0,700000.0
891,892,60,RL,70.0,11184,Pave,None,0,Lvl,AllPub,Inside,1,Sawyer,0,0,1Fam,4,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,92.0,0,0,CBlock,0,0,0,1,226,2,500,192,918,GasA,1,1,1,918,765,0,1683,0,0,2,1,3,1,0,7,0,1,0,Attchd,1978.0,2,2,440,0,0,Y,243,0,0,0,0,0,-1,None,None,0,7,2009,WD,Normal,0,93.6196433,42.0262182,172500,135000.0,1909,2349,3041,1689,11454,14094,18246,766810.3772772,2463210000.0,410535000.0,810000.0
892,893,20,RL,70.0,8414,Pave,None,0,Lvl,AllPub,Inside,1,Sawyer,0,0,1Fam,1,6,8,1963,2003,Hip,CompShg,HdBoard,HdBoard,,0.0,0,0,CBlock,0,0,0,5,663,0,0,396,1059,GasA,0,1,1,1068,0,0,1068,0,1,1,0,3,1,0,6,0,0,-2,Attchd,1963.0,2,1,264,0,0,Y,192,0,0,0,0,0,-1,MnPrv,None,0,2,2006,WD,Normal,-3,93.6196433,42.0262182,154500,135000.0,1731,1995,2391,1074,10386,11970,14346,602908.1262972,1936710000.0,322785000.0,810000.0
893,894,20,RL,,13284,Pave,None,0,Lvl,AllPub,Inside,1,Sawyer,1,0,1Fam,1,5,5,1954,1954,Gable,CompShg,Wd Sdng,Plywood,,0.0,0,0,PConc,1,0,1,3,1064,0,0,319,1383,GasA,0,1,1,1383,0,0,1383,1,0,1,0,3,1,0,6,0,1,1,Attchd,1954.0,1,1,354,0,0,Y,511,116,0,0,0,0,-1,GdPrv,None,0,6,2008,WD,Normal,0,93.6196433,42.0262182,165000,135000.0,2447,2801,3120,1388,12235,14005,15600,655609.00392,2106000000.0,421200000.0,675000.0
894,895,90,RL,64.0,7018,Pave,None,0,Bnk,AllPub,Inside,1,SawyerW,0,0,Duplex,1,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,,0.0,0,0,Slab,-1,0,-1,0,0,0,0,0,0,GasA,0,1,1,1535,0,0,1535,0,0,2,0,4,2,0,8,0,0,-2,Attchd,1979.0,1,2,400,0,0,Y,0,0,0,0,0,0,-1,None,None,0,6,2009,WD,Alloca,-3,93.6196433,42.0262182,118858,179900.0,1535,1935,1935,1540,7675,9675,9675,406603.661085,1740532500.0,348106500.0,899500.0
895,896,60,RL,71.0,7056,Pave,None,0,Lvl,AllPub,Inside,1,NAmes,0,0,1Fam,4,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,415.0,0,0,CBlock,0,0,0,3,400,0,0,380,780,GasA,0,1,1,983,813,0,1796,1,0,1,1,4,1,0,8,0,1,0,Attchd,1963.0,2,2,483,0,0,Y,0,50,0,0,0,0,-1,None,None,0,10,2008,WD,Normal,-1,,,140000,140000.0,2196,2679,3059,1802,13176,16074,18354,,2569560000.0,428260000.0,840000.0
896,897,30,RM,50.0,8765,Pave,Grvl,0,Lvl,AllPub,Inside,1,IDOTRR,0,0,1Fam,1,4,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,BrkTil,0,0,0,4,285,0,0,666,951,GasA,2,0,1,951,0,0,951,0,0,1,0,2,1,0,6,0,0,-2,Detchd,1936.0,1,1,327,0,0,Y,0,28,0,0,0,0,-1,None,None,0,4,2006,WD,Abnorml,-1,93.6196433,42.0262182,106500,103000.0,1236,1563,2229,955,4944,6252,8916,374705.76147120004,918348000.0,229587000.0,412000.0
897,898,90,RL,64.0,7018,Pave,None,0,Lvl,AllPub,Inside,1,SawyerW,-2,0,Duplex,4,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,,0.0,0,0,Slab,-1,0,-1,0,0,0,0,0,0,GasA,0,1,1,1120,1120,0,2240,0,0,2,0,6,2,0,12,0,0,-2,Detchd,1979.0,1,2,528,0,0,Y,154,0,0,0,0,0,-1,None,None,0,6,2009,WD,Alloca,-3,93.6196433,42.0262182,142953,179900.0,2240,2768,2768,2245,11200,13840,13840,581642.8598880001,2489816000.0,497963200.0,899500.0
898,899,20,RL,100.0,12919,Pave,None,1,Lvl,AllPub,Inside,1,NridgHt,0,0,1Fam,1,9,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,760.0,2,0,PConc,2,0,1,5,2188,0,0,142,2330,GasA,2,1,1,2364,0,0,2364,1,0,2,1,2,1,2,11,0,2,1,Attchd,2009.0,3,3,820,0,0,Y,0,67,0,0,0,0,-1,None,None,0,3,2010,New,Partial,6,93.6521432,42.0593971,611657,315000.0,4552,5372,5514,2373,40968,48348,49626,2087239.6404845999,15632190000.0,1736910000.0,2835000.0
899,900,20,RL,65.0,6993,Pave,None,0,Lvl,AllPub,Inside,1,Sawyer,-2,0,1Fam,1,5,7,1961,1994,Gable,CompShg,HdBoard,Plywood,,0.0,0,0,CBlock,0,0,0,3,465,0,0,447,912,GasA,0,1,1,1236,0,0,1236,0,0,1,0,3,1,0,6,0,1,0,Attchd,1961.0,1,1,288,0,0,Y,0,0,0,0,0,0,-1,None,None,0,6,2006,WD,Normal,-1,93.6196433,42.0262182,135000,135000.0,1701,1989,2436,1241,8505,9945,12180,511879.337676,1644300000.0,328860000.0,675000.0
900,901,20,RL,,7340,Pave,None,1,Lvl,AllPub,Inside,1,NAmes,0,0,1Fam,1,4,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,,0.0,0,0,CBlock,0,0,0,4,322,0,0,536,858,GasA,0,1,1,858,0,0,858,0,0,1,0,2,1,0,4,0,0,-2,Detchd,1979.0,1,1,684,0,0,Y,0,0,0,0,0,0,-1,None,None,0,6,2007,WD,Normal,-3,,,110000,140000.0,1180,1864,2400,862,4720,7456,9600,,1344000000.0,336000000.0,560000.0
901,902,20,RL,64.0,8712,Pave,None,1,Lvl,AllPub,Inside,1,NAmes,0,0,1Fam,1,5,7,1957,2000,Hip,CompShg,MetalSd,MetalSd,,0.0,0,1,CBlock,0,0,1,3,860,0,0,132,992,GasA,0,1,1,1306,0,0,1306,1,0,1,0,2,1,0,5,0,0,-2,Detchd,1968.0,1,1,756,0,0,Y,0,0,0,0,0,0,-1,None,None,0,5,2009,WD,Normal,-2,,,153000,140000.0,2166,2922,3054,1311,10830,14610,15270,,2137800000.0,427560000.0,700000.0
902,903,60,RL,63.0,7875,Pave,None,0,Lvl,AllPub,Inside,1,Gilbert,0,0,1Fam,4,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,,0.0,1,0,PConc,1,0,0,0,0,0,0,783,783,GasA,2,1,1,807,702,0,1509,0,0,2,1,3,1,1,8,0,1,1,Attchd,2003.0,3,2,393,0,0,Y,0,75,0,0,0,0,-1,None,None,0,7,2006,WD,Normal,4,93.6482427,42.1073852,180000,181000.0,1509,1902,2685,1516,10563,13314,18795,791408.3048340001,3401895000.0,485985000.0,1267000.0
903,904,20,RL,50.0,14859,Pave,None,1,HLS,AllPub,CulDSac,1,Gilbert,0,0,1Fam,1,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,27.0,1,0,PConc,1,0,0,0,0,0,0,1670,1670,GasA,2,1,1,1670,0,0,1670,0,0,2,0,3,1,1,7,0,1,1,Attchd,2006.0,2,3,690,0,0,Y,144,60,0,0,0,0,-1,None,None,0,8,2006,New,Partial,4,93.6482427,42.1073852,240000,181000.0,1670,2360,4030,1677,11690,16520,28210,1187849.3364920001,5106010000.0,729430000.0,1267000.0
