,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Tot_qual_cond,degrees_west,degrees_north
818,819,80,RL,80.0,8816,Pave,None,0,Lvl,AllPub,Inside,1,ClearCr,0,0,1Fam,SLvl,6,7,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,80.0,0,0,CBlock,0,0,2,5,504,0,0,506,1010,GasA,1,1,1,1052,0,0,1052,1,0,1,0,3,1,0,6,0,0,-2,Attchd,1971.0,1,2,440,0,0,Y,0,0,0,0,0,0,-1,MnPrv,None,0,6,2010,WD,Normal,155000,-2,93.6496345,42.035702
819,820,120,RL,44.0,6371,Pave,None,1,Lvl,AllPub,Inside,1,NridgHt,0,0,TwnhsE,1,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,128.0,1,0,PConc,1,0,1,5,733,0,0,625,1358,GasA,2,1,1,1358,0,0,1358,1,0,2,0,2,1,1,6,0,1,1,Attchd,2010.0,2,2,484,0,0,Y,192,35,0,0,0,0,-1,None,None,0,6,2010,New,Partial,224000,4,93.6521432,42.0593971
820,821,60,RL,72.0,7226,Pave,None,1,Lvl,AllPub,CulDSac,1,CollgCr,0,0,1Fam,4,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,,0.0,1,0,PConc,1,0,0,0,0,0,0,798,798,GasA,2,1,1,798,842,0,1640,0,0,2,1,3,1,1,6,0,0,-2,Attchd,2003.0,2,2,595,0,0,Y,0,45,0,0,0,0,-1,None,None,0,6,2008,WD,Normal,183000,1,93.6629245,42.0210558
821,822,20,RM,60.0,6000,Pave,Pave,0,Bnk,AllPub,Inside,2,OldTown,0,0,2fmCon,1,4,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,,0.0,-1,0,CBlock,-1,0,0,0,0,0,0,936,936,GasA,0,0,1,936,0,0,936,0,0,1,0,2,1,0,4,-2,0,-2,Detchd,1974.0,1,2,576,0,0,Y,0,32,112,0,0,0,-1,None,None,0,2,2009,WD,Normal,93000,-4,93.6158599,42.0315288
822,823,60,RL,,12394,Pave,None,1,Lvl,AllPub,Corner,1,Gilbert,0,0,1Fam,4,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,,0.0,1,0,PConc,1,0,1,0,0,0,0,847,847,GasA,2,1,1,847,886,0,1733,0,0,2,1,3,1,1,7,0,1,1,BuiltIn,2003.0,3,2,433,0,0,Y,100,48,0,0,0,0,-1,None,None,0,10,2007,WD,Family,225000,4,93.6482427,42.1073852
823,824,50,RL,60.0,9900,Pave,None,0,Lvl,AllPub,Inside,1,SWISU,0,0,1Fam,3,6,7,1940,1950,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,BrkTil,0,0,0,0,0,0,0,778,778,GasA,0,1,1,944,545,0,1489,0,0,2,0,3,1,0,7,0,1,1,Detchd,1940.0,1,1,240,0,0,Y,335,0,0,0,0,0,-1,GdWo,None,0,7,2009,WD,Normal,139500,0,93.6554093,42.0126438
824,825,20,FV,81.0,11216,Pave,None,0,Lvl,AllPub,Inside,1,Somerst,0,0,1Fam,1,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,1,0,PConc,1,1,0,0,0,0,0,1489,1489,GasA,2,1,1,1489,0,0,1489,0,0,2,0,3,1,1,7,0,1,1,Attchd,2006.0,2,2,776,0,0,Y,0,140,0,0,0,0,-1,None,None,0,6,2006,New,Partial,232600,5,93.6435389,42.0489287
825,826,20,RL,114.0,14803,Pave,None,0,Lvl,AllPub,Inside,1,NridgHt,1,1,1Fam,1,10,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,BrkFace,816.0,2,0,PConc,2,0,2,5,1636,0,0,442,2078,GasA,2,1,1,2084,0,0,2084,1,0,2,0,2,1,2,7,0,1,1,Attchd,2007.0,3,3,1220,0,0,Y,188,45,0,0,0,0,-1,None,None,0,6,2008,New,Partial,385000,6,93.6521432,42.0593971
826,827,45,RM,50.0,6130,Pave,None,0,Lvl,AllPub,Inside,1,BrkSide,0,0,1Fam,2,5,6,1924,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,BrkTil,0,0,0,4,784,0,0,0,784,GasA,1,1,1,784,0,0,784,1,0,1,0,2,1,1,5,0,0,-2,None,,0,0,0,-2,-2,Y,0,0,116,0,0,0,-1,None,None,0,5,2008,WD,Normal,109500,-5,93.6276074,42.0322741
827,828,20,RL,65.0,8529,Pave,None,1,Lvl,AllPub,Inside,1,SawyerW,0,0,1Fam,1,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,,0.0,1,0,PConc,1,0,0,5,20,0,0,1434,1454,GasA,2,1,1,1434,0,0,1434,0,0,2,0,3,1,1,6,0,1,0,Attchd,2001.0,2,2,527,0,0,Y,290,39,0,0,0,0,-1,None,None,0,4,2009,WD,Normal,189000,3,93.6196433,42.0262182
828,829,60,RL,,28698,Pave,None,2,Low,AllPub,CulDSac,3,ClearCr,0,0,1Fam,4,5,5,1967,1967,Flat,Tar&Grv,Plywood,Plywood,,0.0,0,0,PConc,0,1,1,1,249,4,764,0,1013,GasA,0,1,1,1160,966,0,2126,0,1,2,1,3,1,0,7,-2,0,-2,Attchd,1967.0,3,2,538,0,0,Y,486,0,0,0,225,0,-1,None,None,0,6,2009,WD,Abnorml,185000,-2,93.6496345,42.035702
829,830,160,FV,24.0,2544,Pave,Pave,0,Lvl,AllPub,Inside,1,Somerst,0,0,Twnhs,4,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,,0.0,1,0,PConc,1,0,0,0,0,0,0,600,600,GasA,2,1,1,520,623,80,1223,0,0,2,1,2,1,1,4,0,0,-2,Detchd,2005.0,2,2,480,0,0,Y,0,166,0,0,0,0,-1,None,None,0,7,2006,WD,Normal,147400,1,93.6435389,42.0489287
830,831,20,RL,80.0,11900,Pave,None,1,Lvl,AllPub,Corner,1,NAmes,0,0,1Fam,1,6,5,1957,1957,Gable,CompShg,HdBoard,HdBoard,BrkFace,387.0,0,0,CBlock,0,0,0,2,1040,0,0,352,1392,GasA,0,1,0,1392,0,0,1392,1,0,1,1,3,1,0,6,0,2,1,Attchd,1957.0,2,2,458,0,0,Y,0,0,0,0,192,0,-1,None,None,0,6,2008,WD,Normal,166000,0,,
831,832,160,FV,30.0,3180,Pave,Pave,0,Lvl,AllPub,Inside,1,Somerst,0,0,TwnhsE,4,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,PConc,1,0,0,0,0,0,0,600,600,GasA,2,1,1,520,600,80,1200,0,0,2,1,2,1,1,4,0,0,-2,Detchd,2005.0,2,2,480,0,0,Y,0,166,0,0,0,0,-1,None,None,0,6,2006,WD,Normal,151000,0,93.6435389,42.0489287
832,833,60,RL,44.0,9548,Pave,None,1,Lvl,AllPub,CulDSac,1,CollgCr,0,0,1Fam,4,7,6,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,223.0,1,0,PConc,1,0,0,5,483,0,0,458,941,GasA,2,1,1,941,888,0,1829,1,0,2,1,3,1,1,7,0,1,0,Attchd,2003.0,2,2,613,0,0,Y,192,39,0,0,0,0,-1,None,None,0,1,2010,WD,Normal,237000,3,93.6629245,42.0210558
833,834,20,RL,100.0,10004,Pave,None,0,Lvl,AllPub,Inside,1,NAmes,0,0,1Fam,1,6,6,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,180.0,0,0,CBlock,0,0,0,2,196,3,345,975,1516,GasA,0,1,1,1516,0,0,1516,0,0,1,1,3,1,0,6,0,0,-2,Attchd,1964.0,2,2,472,0,0,Y,0,0,0,0,152,0,-1,None,None,0,2,2009,WD,Normal,167000,-3,,
834,835,20,RL,75.0,7875,Pave,None,0,Lvl,AllPub,Inside,1,NAmes,0,0,1Fam,1,5,6,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,136.0,0,0,CBlock,0,0,0,2,572,0,0,572,1144,GasA,1,1,1,1144,0,0,1144,1,0,1,0,3,1,0,6,0,0,-2,Attchd,1961.0,1,2,456,0,0,Y,0,0,0,0,0,0,-1,GdWo,None,0,9,2008,WD,Normal,139950,-2,,
835,836,20,RL,60.0,9600,Pave,None,0,Lvl,AllPub,Inside,1,Sawyer,0,0,1Fam,1,4,7,1950,1995,Gable,CompShg,VinylSd,HdBoard,,0.0,0,0,CBlock,1,0,0,3,442,0,0,625,1067,GasA,0,1,1,1067,0,0,1067,0,0,2,0,2,1,1,4,-2,0,-2,Attchd,1996.0,1,2,436,0,0,Y,290,0,0,0,0,0,-1,None,None,0,2,2010,WD,Normal,128000,-2,93.6196433,42.0262182
836,837,30,RM,90.0,8100,Pave,Pave,0,Lvl,AllPub,Inside,1,OldTown,0,0,1Fam,1,5,6,1948,1973,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,BrkTil,0,0,0,2,338,0,0,1221,1559,GasA,1,1,1,1559,0,0,1559,1,0,1,0,2,1,0,5,-2,0,-2,Detchd,1948.0,1,2,812,0,0,Y,0,116,230,0,0,0,-1,GdWo,None,0,6,2007,COD,Normal,153500,-2,93.6158599,42.0315288
837,838,160,RM,21.0,1680,Pave,None,0,Lvl,AllPub,Inside,1,BrDale,0,0,Twnhs,4,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,158.0,0,0,CBlock,0,0,0,3,330,0,0,153,483,GasA,0,1,1,483,504,0,987,1,0,1,1,2,1,0,5,0,0,-2,Detchd,1973.0,1,1,264,0,0,Y,0,0,0,0,0,0,-1,None,None,0,11,2008,WD,Normal,100000,-3,93.6305266,42.0538966
838,839,20,RL,75.0,9525,Pave,None,0,Lvl,AllPub,Inside,1,CollgCr,0,0,1Fam,1,5,6,1995,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,PConc,1,0,0,0,0,0,0,1099,1099,GasA,2,1,1,1099,0,0,1099,0,0,1,1,3,1,1,6,0,0,-2,Attchd,1999.0,1,1,352,0,0,Y,278,0,0,0,0,0,-1,None,None,0,6,2008,WD,Normal,144000,0,93.6629245,42.0210558
839,840,50,RL,70.0,11767,Pave,None,0,Lvl,AllPub,Inside,1,Edwards,0,0,1Fam,3,5,6,1946,1995,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,CBlock,0,0,0,3,352,0,0,416,768,GasA,2,1,1,768,432,0,1200,0,0,1,0,3,1,0,6,0,0,-2,Detchd,1946.0,1,1,240,0,0,Y,0,0,0,0,0,0,-1,None,None,0,5,2008,WD,Normal,130500,-1,93.6700775,42.0256764
840,841,70,RH,,12155,Pave,None,1,Lvl,AllPub,Inside,1,SWISU,0,0,1Fam,4,6,8,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,BrkTil,0,0,0,3,156,0,0,516,672,GasA,0,0,1,810,672,0,1482,0,0,2,0,4,1,-1,7,0,0,-2,Detchd,1934.0,1,1,400,0,0,P,0,0,254,0,0,0,-1,None,None,0,3,2008,WD,Normal,140000,-4,93.6554093,42.0126438
841,842,70,RM,60.0,10440,Pave,Grvl,0,Lvl,AllPub,Inside,1,OldTown,0,0,1Fam,4,5,8,1904,2002,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,PConc,0,0,0,0,0,0,0,650,650,GasA,1,1,1,958,581,0,1539,0,0,2,0,3,1,1,8,0,1,-2,Detchd,1983.0,1,2,686,1,0,P,70,78,68,0,0,0,-1,None,None,0,6,2008,WD,Normal,157500,0,93.6158599,42.0315288
842,843,80,RL,82.0,9020,Pave,None,0,Lvl,AllPub,Inside,1,NAmes,0,0,1Fam,SLvl,6,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,183.0,0,0,CBlock,0,0,1,2,312,4,539,276,1127,GasA,0,1,1,1165,0,0,1165,1,0,1,1,3,1,0,6,0,0,-2,Attchd,1966.0,2,2,490,1,1,Y,0,129,0,0,0,0,-1,GdPrv,None,0,5,2008,WD,Normal,174900,-1,,
843,844,90,RL,80.0,8000,Pave,None,0,Lvl,AllPub,Corner,1,NAmes,-2,0,Duplex,1,5,4,1961,1961,Gable,CompShg,BrkFace,BrkFace,,0.0,0,0,CBlock,0,0,0,0,0,0,0,1800,1800,GasA,2,0,1,1800,0,0,1800,0,0,2,0,6,2,0,10,0,0,-2,None,,0,0,0,-2,-2,Y,0,0,0,0,0,0,-1,None,None,0,7,2007,WD,Normal,141000,-5,,
844,845,50,RM,100.0,12665,Pave,Grvl,1,Lvl,AllPub,Inside,1,OldTown,-2,0,1Fam,3,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,BrkTil,0,0,1,0,0,0,0,876,876,GasA,1,1,1,876,540,0,1416,0,0,1,1,4,1,0,7,0,1,1,Detchd,1949.0,1,3,720,0,0,Y,418,0,194,0,0,0,-1,None,None,0,6,2008,WD,Normal,153900,1,93.6158599,42.0315288
845,846,85,RL,,16647,Pave,None,1,Lvl,AllPub,CulDSac,1,Sawyer,-2,0,1Fam,,5,5,1975,1981,Gable,CompShg,HdBoard,HdBoard,,0.0,0,0,CBlock,1,0,1,4,1390,0,0,0,1390,GasA,0,1,1,1701,0,0,1701,1,0,2,0,3,1,0,6,-2,2,0,Basment,1975.0,3,2,611,0,0,Y,0,0,0,0,0,0,-1,None,None,0,1,2007,WD,Normal,171000,-1,93.6196433,42.0262182
846,847,60,RL,75.0,9317,Pave,None,0,Lvl,AllPub,Inside,1,SawyerW,0,0,1Fam,4,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,137.0,1,0,PConc,1,0,0,4,513,0,0,227,740,GasA,2,1,1,1006,769,0,1775,1,0,2,1,3,1,1,7,0,1,0,Attchd,1993.0,1,2,425,0,0,Y,234,72,192,0,0,0,-1,None,None,0,7,2009,WD,Normal,213000,3,93.6196433,42.0262182
847,848,20,RL,36.0,15523,Pave,None,1,Lvl,AllPub,CulDSac,1,CollgCr,0,0,1Fam,1,5,6,1972,1972,Gable,CompShg,HdBoard,Plywood,,0.0,0,0,CBlock,0,0,2,3,460,0,0,404,864,GasA,2,1,1,864,0,0,864,1,0,1,0,3,1,0,5,0,1,-1,Attchd,1972.0,1,1,338,0,0,Y,0,0,0,0,0,0,-1,None,None,0,8,2009,WD,Normal,133500,0,93.6629245,42.0210558
848,849,50,RL,75.0,45600,Pave,None,2,Bnk,AllPub,Inside,1,ClearCr,0,0,1Fam,3,6,8,1908,1997,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,BrkTil,0,0,0,0,0,0,0,907,907,GasA,0,1,1,1307,1051,0,2358,0,0,3,0,5,1,0,10,0,1,1,Detchd,1908.0,1,2,360,-1,0,Y,486,40,0,0,175,0,-1,None,None,0,9,2008,WD,Normal,240000,-1,93.6496345,42.035702
849,850,80,RL,80.0,9600,Pave,None,0,Lvl,AllPub,FR2,1,Veenker,-2,0,1Fam,SLvl,6,7,1976,1994,Hip,CompShg,Plywood,Plywood,BrkFace,360.0,1,1,CBlock,0,0,0,0,0,0,0,528,528,GasA,2,1,1,1094,761,0,1855,0,0,2,1,3,1,0,7,0,1,0,Attchd,1976.0,2,2,512,0,0,Y,113,100,0,0,0,0,-1,None,None,0,8,2007,WD,Normal,187000,3,93.6515453,42.0383826
850,851,120,RM,36.0,4435,Pave,None,0,Lvl,AllPub,Inside,1,CollgCr,0,0,TwnhsE,1,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,1,0,PConc,1,0,2,5,659,0,0,189,848,GasA,2,1,1,848,0,0,848,1,0,1,0,1,1,1,3,0,0,-2,Attchd,2003.0,3,2,420,0,0,Y,140,0,0,0,0,0,-1,None,None,0,11,2007,WD,Normal,131500,1,93.6629245,42.0210558
851,852,120,RL,,3196,Pave,None,0,Lvl,AllPub,Inside,1,Blmngtn,0,0,TwnhsE,1,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,1,0,PConc,1,0,1,0,0,0,0,1273,1273,GasA,2,1,1,1456,0,0,1456,0,0,2,0,2,1,1,7,0,1,0,Attchd,2003.0,3,2,400,0,0,Y,143,20,0,0,0,0,-1,None,None,0,5,2006,WD,Normal,215000,3,93.5880772,42.0559335
852,853,75,RL,53.0,7128,Pave,None,0,Lvl,AllPub,Inside,1,Crawfor,0,0,1Fam,5,7,5,1941,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,0,1,CBlock,0,0,0,2,364,0,0,554,918,GasA,1,1,1,918,728,0,1646,0,0,2,0,4,1,0,7,0,2,1,Detchd,1941.0,1,1,240,0,0,Y,0,0,0,0,126,0,-1,MnPrv,None,0,8,2007,WD,Normal,164000,2,93.6196433,42.0262182
853,854,80,RL,,12095,Pave,None,1,Lvl,AllPub,Corner,1,NAmes,0,0,1Fam,SLvl,6,6,1964,1964,Gable,CompShg,MetalSd,HdBoard,BrkFace,115.0,0,1,CBlock,0,0,1,2,564,0,0,563,1127,GasA,0,1,1,1445,0,0,1445,0,0,1,1,3,1,0,7,0,1,-1,Attchd,1964.0,2,2,645,0,0,Y,180,0,0,0,0,0,-1,MnPrv,None,0,8,2009,WD,Normal,158000,-1,,
854,855,20,RL,102.0,17920,Pave,None,0,Lvl,AllPub,Inside,1,Sawyer,0,0,1Fam,1,5,4,1955,1974,Hip,CompShg,Wd Sdng,Plywood,,0.0,0,0,CBlock,0,0,1,4,306,2,1085,372,1763,GasA,0,1,1,1779,0,0,1779,1,0,1,1,3,1,0,6,0,1,1,Attchd,1955.0,1,2,454,0,0,Y,0,418,0,0,312,0,-1,None,None,0,7,2006,WD,Abnorml,170000,0,93.6196433,42.0262182
855,856,20,RL,,6897,Pave,None,1,Lvl,AllPub,Corner,1,Sawyer,0,0,1Fam,1,5,8,1962,2010,Gable,CompShg,HdBoard,HdBoard,,0.0,0,1,CBlock,0,0,0,4,659,0,0,381,1040,GasA,2,1,1,1040,0,0,1040,1,0,1,1,3,1,0,6,0,0,-2,Detchd,1962.0,1,1,260,0,0,Y,0,104,0,0,0,0,-1,None,None,0,4,2010,WD,Normal,127000,0,93.6196433,42.0262182
856,857,80,RL,,10970,Pave,None,1,Low,AllPub,Inside,2,CollgCr,0,0,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,Plywood,HdBoard,,0.0,0,0,CBlock,1,1,1,5,505,1,435,0,940,GasA,0,1,1,1026,0,0,1026,1,0,1,0,3,1,0,5,0,0,-2,Detchd,1981.0,1,2,576,0,-1,Y,0,0,34,0,0,0,-1,MnPrv,None,0,10,2008,WD,Normal,147000,-3,93.6629245,42.0210558
857,858,60,RL,65.0,8125,Pave,None,0,Lvl,AllPub,Inside,1,Gilbert,0,0,1Fam,4,6,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,,0.0,0,0,PConc,1,0,0,0,0,0,0,702,702,GasA,1,1,1,702,779,0,1481,0,0,2,1,3,1,0,6,0,1,0,Attchd,1994.0,3,2,343,0,0,Y,0,36,0,0,0,0,-1,None,None,0,3,2009,WD,Normal,174000,0,93.6482427,42.1073852
858,859,20,RL,80.0,10400,Pave,None,0,Lvl,AllPub,Inside,1,NWAmes,0,0,1Fam,1,7,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,189.0,0,0,CBlock,1,0,0,0,0,0,0,1090,1090,GasA,0,1,1,1370,0,0,1370,0,0,2,0,3,1,0,6,0,1,0,Attchd,1976.0,2,2,479,0,0,Y,0,0,0,0,0,0,-1,MnPrv,None,0,6,2009,WD,Family,152000,-1,93.6668704,42.0561644
859,860,60,RL,,11029,Pave,None,1,Lvl,AllPub,Corner,1,NWAmes,2,0,1Fam,4,6,7,1968,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,220.0,0,0,CBlock,0,0,1,3,619,0,0,435,1054,GasA,0,1,1,1512,1142,0,2654,1,0,2,1,4,1,1,9,0,1,1,Attchd,1968.0,1,2,619,0,0,Y,0,65,0,0,222,0,-1,None,None,0,8,2006,WD,Normal,250000,1,93.6668704,42.0561644
860,861,50,RL,55.0,7642,Pave,None,0,Lvl,AllPub,Corner,1,Crawfor,0,0,1Fam,3,7,8,1918,1998,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,1,0,BrkTil,0,0,0,0,0,0,0,912,912,GasA,1,1,1,912,514,0,1426,0,0,1,1,3,1,1,7,0,1,1,Detchd,1925.0,1,1,216,0,0,Y,0,240,0,0,0,0,-1,GdPrv,None,0,6,2007,WD,Normal,189950,3,93.6196433,42.0262182
861,862,190,RL,75.0,11625,Pave,None,0,Lvl,AllPub,Inside,1,Sawyer,0,0,2fmCon,1,5,4,1965,1965,Hip,CompShg,Plywood,HdBoard,,0.0,0,0,PConc,0,0,1,3,841,0,0,198,1039,GasA,2,1,1,1039,0,0,1039,1,0,1,1,3,1,0,6,0,0,-2,Attchd,1965.0,1,2,504,0,0,Y,0,0,0,0,0,0,-1,None,None,0,4,2010,WD,Normal,131500,-1,93.6196433,42.0262182
862,863,20,RL,81.0,9672,Pave,None,0,Lvl,AllPub,Corner,1,SawyerW,0,0,1Fam,1,6,5,1984,1985,Hip,CompShg,HdBoard,Plywood,,0.0,0,0,PConc,1,0,0,5,338,0,0,702,1040,GasA,0,1,1,1097,0,0,1097,0,0,2,0,3,1,0,6,0,0,-2,Attchd,1986.0,1,2,480,0,0,Y,0,0,0,0,0,0,-1,GdPrv,None,0,5,2010,WD,Normal,152000,-3,93.6196433,42.0262182
863,864,20,RL,70.0,7931,Pave,None,0,Lvl,AllPub,Inside,1,NAmes,0,0,1Fam,1,5,5,1959,1959,Hip,CompShg,BrkFace,Plywood,,0.0,0,0,CBlock,0,0,0,3,1148,0,0,0,1148,GasA,0,1,1,1148,0,0,1148,1,0,1,0,3,1,0,6,0,0,-2,Attchd,1959.0,1,1,672,0,0,Y,0,0,0,0,0,0,-1,GdPrv,None,0,7,2009,WD,Normal,132500,-3,,
864,865,20,FV,72.0,8640,Pave,None,0,Lvl,AllPub,Inside,1,Somerst,0,0,1Fam,1,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,,0.0,1,0,PConc,2,0,0,0,0,0,0,1372,1372,GasA,2,1,1,1372,0,0,1372,0,0,2,0,3,1,1,6,0,0,-2,Attchd,2008.0,3,2,529,0,0,Y,0,140,0,0,0,0,-1,None,None,0,5,2008,New,Partial,250580,1,93.6435389,42.0489287
865,866,20,RL,,8750,Pave,None,1,Lvl,AllPub,Inside,1,NAmes,0,0,1Fam,1,5,6,1970,1970,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,0,0,CBlock,0,0,0,3,828,0,0,174,1002,GasA,0,1,1,1002,0,0,1002,1,0,1,0,3,1,0,5,0,0,-2,Detchd,1973.0,1,2,902,0,0,Y,0,0,0,0,0,0,-1,MnPrv,None,0,8,2009,WD,Normal,148500,-3,,
866,867,20,RL,67.0,10656,Pave,None,1,HLS,AllPub,Inside,1,Timber,0,0,1Fam,1,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,274.0,1,0,PConc,1,0,2,0,0,0,0,1638,1638,GasA,2,1,1,1646,0,0,1646,0,0,2,0,3,1,1,6,0,1,1,Attchd,2007.0,2,3,870,0,0,Y,192,80,0,0,0,0,-1,None,None,0,11,2007,New,Partial,248900,4,93.6511065,42.0014912
867,868,20,RL,85.0,6970,Pave,None,0,Lvl,AllPub,Corner,1,Sawyer,-2,0,1Fam,1,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,CBlock,0,0,0,4,932,0,0,108,1040,GasA,0,1,1,1120,0,0,1120,1,0,1,1,3,1,-1,5,0,0,-2,Attchd,1961.0,2,2,544,0,0,Y,168,0,0,0,0,0,-1,None,Shed,400,5,2007,WD,Normal,129000,-4,93.6196433,42.0262182
868,869,60,RL,,14762,Pave,None,2,Lvl,AllPub,Corner,1,Gilbert,-2,0,1Fam,4,5,6,1948,1950,Gable,CompShg,Plywood,Plywood,,0.0,0,0,Slab,-1,0,-1,0,0,0,0,0,0,GasA,1,1,1,1547,720,53,2320,0,0,2,0,2,1,0,7,0,1,0,Attchd,1979.0,1,2,672,0,0,P,120,144,0,0,0,0,-1,None,None,0,5,2006,WD,Normal,169000,0,93.6482427,42.1073852
869,870,60,RL,80.0,9938,Pave,None,0,Lvl,AllPub,Inside,1,SawyerW,0,0,1Fam,4,7,5,1993,1994,Gable,CompShg,MetalSd,MetalSd,BrkFace,246.0,1,0,PConc,1,0,0,5,750,0,0,300,1050,GasA,2,1,1,1062,887,0,1949,1,0,2,1,3,1,1,8,0,1,0,Attchd,1993.0,3,2,574,0,0,Y,156,90,0,0,0,0,-1,GdPrv,None,0,6,2010,WD,Normal,236000,3,93.6196433,42.0262182
870,871,20,RL,60.0,6600,Pave,None,0,Lvl,AllPub,Inside,1,NAmes,1,0,1Fam,1,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,,0.0,0,0,CBlock,0,0,0,0,0,0,0,894,894,GasA,1,0,1,894,0,0,894,0,0,1,0,2,1,0,5,0,0,-2,Detchd,1962.0,1,1,308,0,0,Y,0,0,0,0,0,0,-1,None,None,0,8,2009,WD,Normal,109500,-2,,
871,872,60,RL,70.0,8750,Pave,None,0,Lvl,AllPub,Inside,1,CollgCr,0,0,1Fam,4,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,116.0,0,0,PConc,1,0,0,5,505,0,0,299,804,GasA,2,1,1,804,878,0,1682,0,0,2,1,3,1,1,7,0,0,-2,Attchd,1998.0,2,2,523,0,0,Y,0,77,0,0,0,0,-1,None,None,0,6,2010,WD,Normal,200500,0,93.6629245,42.0210558
872,873,20,RL,74.0,8892,Pave,None,0,Lvl,AllPub,Corner,1,NAmes,0,0,1Fam,1,5,7,1953,1996,Gable,CompShg,WdShing,Wd Shng,,0.0,1,0,Stone,0,0,2,0,0,0,0,105,105,GasA,1,1,1,910,0,0,910,0,0,1,0,3,1,1,5,0,0,-2,Attchd,1953.0,1,2,414,0,0,Y,196,0,150,0,0,0,-1,GdWo,None,0,10,2008,WD,Normal,116000,0,,
873,874,40,RL,60.0,12144,Pave,None,0,Lvl,AllPub,Inside,1,NAmes,0,0,1Fam,1,5,7,1949,1950,Gable,CompShg,HdBoard,HdBoard,,0.0,1,0,CBlock,0,0,0,2,375,0,0,457,832,GasA,1,1,1,1036,0,232,1268,0,0,1,0,3,1,0,6,0,1,1,Attchd,1949.0,1,1,288,0,0,Y,0,28,0,0,0,0,-1,None,Othr,0,9,2009,WD,Normal,133000,2,,
